State,County_FIPS,Average_Distance_to_Stations_(miles),Station_Identifiers_(USAF_WBAN),Nearest_Station,Nearest_Station_Distance,County_Name
WA,53053,32.88331668161823,720254119|72025499999|720388469|72038899999|72781524237|72792024227|72792699999|72792894263|72792899999|72793024233|72793399999|72793494248|72793499999|72793524234|72793599999|72793894274|72793899999|72793999999|74206024207|74206099999|74207024201|74207099999|74207124201|74207199999|74207599999|74207699999|99401499999|99404899999|99435099999|99825699999|99999924207|99999924227|99999924233|99999924234|99999924237|99999924244|99999924281|99999994274|99999994290,720388-99999,9.920042742169603,Pierce County
CA,6075,24.01152482199411,720406135|72040699999|720646228|72093599999|72492723285|72492799999|72493023230|72493099999|72493593228|72493599999|72493623254|72493723289|72493799999|72493893231|72493899999|72493999999|72494023234|72494399999|72494523293|72494693232|72494699999|72494799999|72495023250|72495023254|72495593227|72495599999|72495623211|72495899999|72495999999|72585093228|74013499999|74016499999|74503999999|74504099999|74504599999|74506023239|74506599999|74509023244|74509099999|74509699999|74509799999|74516023202|74516099999|74516599999|99248099999|99264099999|99401699999|99402299999|99403399999|99403499999|99403699999|99404199999|99731999999|99773499999|99801199999|99816399999|99819799999|99847499999|99847599999|99847699999|99847799999|99847899999|99847999999|99849699999|99999923202|99999923230|99999923234|99999923239|99999923242|99999923244|99999923246|99999923250|99999923254|99999923272|99999923293|99999993211|99999993228|A07049320,999999-23272,1.435176012903082,San Francisco County
MI,26099,28.21278746940265,69011099999|72011354829|72011399999|720902298|72090299999|72537094847|72537354819|72537399999|72537514822|72537614853|72537699999|72537714804|72537799999|7253844888|72538499999|72538599999|72632099999|72637014826|72637594817|72637599999|72637699999|99477099999|99725899999|99799699999|99833999999|99849299999|99999914804|99999914822|99999914826|99999914853|99999914856|99999994847,690110-99999,7.824545187578183,Macomb County
TX,48121,33.57452024469883,72026153976|72026199999|72028753967|72028799999|72029153970|72029199999|72030553964|72030599999|72062299999|721044448|72209453984|72209499999|72214353975|72214399999|72247953907|72247999999|72254153914|72254199999|72255293929|72255299999|72258013960|72258113960|72258313960|72258593901|7225893991|72258999999|7225903927|7225933985|72259399999|72259453909|72259499999|72259513911|72259613961|7225983970|72259899999|7225993971|72259999999|72267399999|74739013961|9999993927|99999913907|99999993901|99999993903|99999993904|A05735209,722589-99999,4.714682940814933,Denton County
TX,48215,20.356191634457968,72027612983|72027699999|72215912980|72215999999|72250512904|72250599999|72250612959|72250799999|74905599999|99999912987,720276-12983,4.4895083300568315,Hidalgo County
CT,9009,27.30442641233968,720545169|72054599999|72502754788|72502799999|72502964707|72502999999|72504094702|72504514758|72504599999|72504614707|72504699999|72504799999|72504899999|72504999999|72508014740|72508454767|72508499999|72508654734|72508699999|72508714752|72508799999|72508999999|99446099999|99475099999|99489099999|99490099999|99491099999|99492099999|99494099999|99495099999|99496099999|99497099999|99718599999|99718699999|99728399999|99728499999|99729099999|99815599999|99999914707|99999914740|99999914752|99999914758|99999994702|99999994772,999999-94772,7.632560445279453,New Haven County
CA,6111,34.12136927872374,72004699999|72288023152|72288099999|72288499999|72288593197|72288599999|72288623130|72288699999|72289899999|72291699999|72295499999|72383023187|72391093111|72391599999|72392099999|72392399999|72392499999|72392523190|72392623136|72392699999|72392793110|72392799999|72392899999|72392999999|74505753130|74505799999|74917099999|99260099999|99402899999|99640099999|99732199999|99732299999|99732699999|99816099999|99834099999|99999923136|99999923152|99999923180|99999923187|99999923190|99999953152|99999993111|99999993124,723928-99999,7.313427932224257,Ventura County
TX,48141,9.64974803762151,72270023044|72270499999|99999923019|99999923044,999999-23044,8.807895789795696,El Paso County
MD,24005,32.84090159165729,69117499999|72033493764|72033499999|720384124|72038499999|7206993724|72069999999|72208113730|72208199999|72215813752|72215899999|722244358|72224499999|7228233749|72282399999|72404799999|72405713701|72405799999|72406093721|72406499999|72406593733|72406599999|72406793744|72406799999|72406999999|74002099999|74594013705|74594099999|74594493784|74594599999|74907099999|99440099999|99729699999|99730099999|99730299999|99731299999|99731499999|99799499999|99840999999|99999913710|99999913725|99999913730|99999913749|99999913751|99999913752|99999913777|99999993721,999999-13777,12.45417760557752,Baltimore County
PA,42091,24.747036226005388,72030464752|72030499999|72032464753|72032499999|720408136|72040899999|72408013739|72408594732|72408599999|72408614793|72510114712|72510314712|72510399999|72510954782|72510999999|72511354786|72511399999|72511654737|72511699999|72517014737|72517199999|99728699999|99737299999|99768799999|99769899999|99826599999|99834299999|9999993761|99999913739|99999913771|99999914737|99999914793|99999994732,720304-99999,7.549655376990607,Montgomery County
MA,25027,31.588999119606072,72505914702|72505999999|72508554756|72508599999|72509014739|72509594746|72509854704|72509899999|72510094746|7251074780|72510799999|74490014702|74490099999|74490494723|74490499999|7449054779|74490714753|74491014703|74491099999|74491514775|74491599999|99497199999|99727899999|9999994769|9999994780|99999914702|99999914753|99999914775|99999914781|99999914789|99999994746,725095-94746,5.8269957358835205,Worcester County
NJ,34023,29.09218436365561,720407462|72040799999|720581178|72058199999|72224754785|72224799999|72407493780|72407499999|72407754779|72407799999|7240844739|72408454760|72408499999|72408799999|72409014780|72409454743|72409499999|72409514792|72409599999|72409614706|72409699999|72409754738|72409799999|72409999999|72410499999|72502014734|72502594741|72502599999|72502699999|74590099999|74902299999|74910999999|99727199999|99728099999|99728999999|99743999999|99768799999|99769899999|99774399999|99834299999|99842899999|999999178|9999994739|9999994783|99999914734|99999914780|99999914792|99999994741,720581-178,14.932667435094727,Middlesex County
OH,39061,25.308478768599514,72224963887|72427653859|72427699999|72429613841|72429699999|72429793812|72521753855|72521799999|999999458,724297-93812,9.192686500161015,Hamilton County
WA,53061,40.04819699067415,69023024255|72027294282|72027299999|72074924255|72793494248|72793499999|72793524234|72793599999|72793724222|72793799999|72793999999|7279454205|72794599999|72796499999|72796599999|72797524255|72797999999|74200499999|74200699999|74206599999|74206699999|74207699999|74918599999|99401499999|99402599999|99435099999|99800799999|9999994223|99999924234|99999924244|99999924255|99999924281|99999994290|99999994297|A0002694297,742004-99999,18.775569418473996,Snohomish County
OR,41051,26.7274767393329,69033099999|72075399999|7268364201|72683699999|72688194273|72688199999|72695994281|72695999999|72698024229|72698524242|72698599999|72698694261|72698699999|72698794204|72698799999|99780199999|99999924229,726985-24242,0.37214240593491754,Multnomah County
MA,25025,28.033736873313273,72225664774|72505914702|72505999999|72506454769|72506499999|72506594726|72506599999|72506854777|72506899999|72507364708|72507399999|72507699999|72508854733|72508899999|72509014739|72509499999|72509594746|72509699999|72509714790|72509854704|72509899999|72509999999|72510094746|7251074780|72510799999|72605499999|72606799999|72606899999|72606999999|74490014702|74490099999|74490494723|74490499999|7449054779|74490714753|99242099999|99427099999|99497199999|99714099999|99727399999|99727899999|99727999999|9999994769|9999994780|99999914702|99999914753|99999914781|99999914789|99999914790|99999994746,994971-99999,1.865445241530685,Suffolk County
NJ,34013,26.486612557884346,720581178|72058199999|72224754785|72224799999|72407754779|72407799999|7240844739|72408454760|72408499999|72408799999|72409454743|72409499999|72409514792|72409599999|72409754738|72409799999|72409999999|72410499999|72502014734|72502594741|72502599999|72502699999|74000154793|74000199999|74902299999|74910999999|99718699999|99727199999|99728099999|99728999999|99743999999|99774399999|99842899999|999999178|9999994739|9999994783|99999914734|99999914792|99999994741,724094-54743,6.40983735230522,Essex County
OK,40109,28.499100992435494,72035753993|72035799999|72035853999|72035923902|720628215|72062899999|72207153935|72207199999|72209953936|72209999999|72218793911|72218799999|72353013967|72353753913|72353799999|72354013919|72354099999|7235443954|72354499999|7235453965|72354599999|7235703948|72357099999|9999993948|99999913919|99999913967|99999953926|99999953927|99999993908,723540-13919,9.372330225149629,Oklahoma County
TX,48157,33.552047690438265,72027312981|72027399999|720594188|72059499999|720617208|720637223|72235112953|72235199999|72241399999|72242699999|72242712975|72242799999|72242953910|72242999999|72243012960|72243399999|72243512918|72243599999|72243612906|72243699999|72243799999|72244012918|72252712976|72252799999|72254312977|72254399999|99736299999|99737099999|99818199999|99818999999|99848199999|99999912918|99999912945|99999912960,722543-12977,9.360335224135671,Fort Bend County
MA,25009,28.162567087023618,72225664774|72505914702|72505999999|72507699999|72508854733|72508899999|72509014739|72509499999|72509699999|72509714790|72509854704|72509899999|72509999999|7251074780|72510799999|72603799999|72605499999|72605899999|72606799999|74490014702|74490099999|74490494723|74490499999|7449054779|74490714753|99242099999|99427099999|99497199999|99714099999|99715099999|9999994769|9999994780|99999914702|99999914753|99999914781|99999914789|99999914790,725088-54733,6.439387224798547,Essex County
KY,21111,21.24518334471606,72044699999|72045199999|72423093821|72423353841|72423399999|72423513810|72423599999|72424013807|72424099999|99999993821,724235-99999,2.1143431633538725,Jefferson County
CA,6081,29.294689358897074,720646228|72492723285|72492799999|72493023230|72493099999|72493593228|72493599999|72493623254|72493723289|72493799999|72493893231|72493899999|72493999999|72494023234|72494399999|72494523293|72494693232|72494699999|72494799999|72495023250|72495023254|72495623211|72495899999|72585093228|74013499999|74016499999|74503999999|74504099999|74504599999|74505823277|74505899999|74506023239|74506599999|74509023244|74509099999|74509599999|74509699999|74509799999|74918199999|749484395|99241099999|99248099999|99264099999|99401699999|99403399999|99403499999|99403699999|99404199999|99737599999|99739299999|99773499999|99816299999|99816399999|99819799999|99847499999|99847599999|99847699999|99847799999|99847899999|99847999999|99849699999|99999923230|99999923234|99999923239|99999923242|99999923244|99999923250|99999923254|99999923272|99999923293|99999993211|99999993228,724938-99999,7.524281031963277,San Mateo County
GA,13067,26.09617341405005,720674249|720714252|722109355|72210999999|72215099999|72215653873|72215699999|72217653884|72217699999|72218553838|72218599999|72219013874|7221953888|72219599999|72219653863|72219699999|72219753819|72219799999|72227013864|72227099999|72227399999|72320093801|72320099999|74780863803|74780899999|74781263813|74781299999|99999913864|99999913874|99999993801|99999993830|A0001163848,722270-13864,3.823031320700094,Cobb County
FL,12071,21.43054756911257,72104199999|72203412812|72203499999|72203812897|72203899999|72210599999|72210612835|72210812894|72210899999|72474199999|74904699999|99400699999|99734699999|99735199999|99800899999|99999912835|99999992827,722106-12835,1.7590440660464088,Lee County
GA,13089,30.392947840022536,720714252|72089799999|720966339|722109355|72210999999|72215099999|72215653873|72215699999|72217653884|72217699999|72218553838|72218599999|72219013874|7221953888|72219599999|72219653863|72219699999|72219753819|72219799999|72227013864|72227099999|72227399999|74780863803|74780899999|7478093832|74780999999|74781263813|74781299999|749483394|74948399999|99999913864|99999913874|99999963850|99999993830|A0001163848,722196-99999,7.8261683228364305,DeKalb County
CA,6077,38.761296141151796,720576174|72057699999|720615206|72068199999|72482893241|72482899999|72483023232|72483323206|72483399999|72483523206|72492023237|72492523240|72492623258|72492723285|72492799999|72493599999|72493623254|72495023250|72495023254|72495899999|74492599999|74516023202|74516099999|74516599999|74918099999|99403499999|99801199999|99847599999|99847899999|99999923202|99999923232|99999923237|99999923240|99999923242|99999923254|99999923271,724920-23237,3.9624098208379017,San Joaquin County
NY,36055,29.350431294953154,72498894704|72498899999|72519454778|72519499999|72523094704|72523099999|72529014768|72529599999|99719099999|99800999999|99826799999|9999994727|99999914768|99999994704,999999-14768,2.2475445196106243,Monroe County
CO,8031,24.48683277074196,720385419|72038599999|720533160|720534161|72053499999|720538164|7221553040|72215599999|72466693067|72466699999|7246703017|72467999999|72469023062|72469099999|724694450|72469499999|72469523036|72469599999|7246993065|72469999999|72476824051|72476899999|72476994035|72476999999|7256503017|99999923012|99999923036|99999923062|99999953007|99999993032|99999994075,999999-23062,0.5156130319236013,Denver County
CO,8041,22.203661668872513,72042499999|72052499999|72064199999|72064299999|720852280|7221553040|72215599999|7228173068|72464093058|72466093037|72466399999|72468094015|72468099999|74531093065|74531099999|9999993088|99999923068|99999953007|99999993037,720641-99999,2.261227353530607,El Paso County
FL,12105,33.35232885686151,72037392824|72037492825|721042486|72201192813|72201199999|72201712876|72201799999|72202192816|72202199999|72205012815|72205312841|72205399999|72210099999|72211912883|72211999999|72212312809|72212399999|72474299999|74788099999|74793112876|74796012804|74796099999|74904599999|74904799999|99735799999|99779199999|99824199999|99824499999|99826999999|99999912815|99999912841,722123-12809,5.216420347625279,Polk County
MA,25021,27.967653220893656,72225664774|72505914702|72505999999|72506454769|72506499999|72506594726|72506599999|72506854777|72506899999|72507699999|72508854733|72508899999|72509014739|72509499999|72509594746|72509714790|72509854704|72509899999|72509999999|72510094746|7251074780|72510799999|72605499999|72606799999|72606999999|74490014702|74490099999|74490494723|74490499999|7449054779|74490714753|99242099999|99497199999|99714099999|99727399999|99727899999|99727999999|99728599999|99728899999|9999994769|9999994780|99999914702|99999914753|99999914781|99999914789|99999914790|99999994746,725098-99999,2.758441339549211,Norfolk County
